Zip Code ZCTA,2024 ACS 5-Year Population
74036,7799
74037,24547
74038,2175
74039,3826
74041,3073
74042,481
74044,8162
74045,248
74046,58
74047,7227
74048,5559
74050,475
74051,1888
74052,1065
74053,5375
74054,859
74055,51381
74056,4864
74058,3558
74059,5643
74060,334
74061,2245
74062,997
74063,31370
74066,32292
74068,94
74070,15447
74071,130
74072,1630
74073,5881
74074,32422
74075,26451
74077,1755
74078,451
74079,4449
74080,3003
74081,1829
74082,137
74083,791
74084,380
74085,2426
74103,2450
74104,12806
74105,26951
74106,15655
74107,19013
74108,7315
74110,15244
74112,21386
74114,15944
74115,24297
74116,3617
74117,52
74119,3670
74120,5195
74126,9920
74127,16324
74128,13751
74129,18382
74130,2212
74131,2435
74132,10858
74133,48699
74134,23323
74135,20138
74136,31416
74137,28533
74145,18196
74146,16507
74171,2207
74301,11244
74330,2353
74331,7058
74332,1690
74333,1070
74337,5109
74338,5069
74339,2245
74340,182
74342,2039
74343,3183
74344,14876
74346,8266
74347,2757
74349,941
74350,692
74352,5862
74354,17208
74358,222
74359,309
74360,6
74361,17612
74363,2492
74364,1931
74365,4277
74366,1289
74367,624
74368,60
74369,1741
74370,3656
74401,15951
74403,29217
74421,4360
74422,841
74423,884
74425,1036
74426,9712
74427,1342
74428,808
74429,16622
74430,530
74431,895
74432,9645
74434,9611
74435,3042
74436,5057
74437,8937
74438,447
74441,5564
74442,790
74445,3051
74446,436
74447,15786
74450,1698
74451,4023
74452,279
74454,2831
74455,2346
74456,78
74457,447
74458,194
74459,54
74460,377
74462,7114
74463,2115
74464,31116
74467,14400
74468,260
74469,2221
74470,1374
74471,1475
74472,596
74477,0
74501,28616
74521,54
74522,128
74523,5817
74525,10431
74528,144
74530,177
74531,834
74533,891
74534,144
74535,92
74536,1364
74538,3957
74540,173
74543,367
74546,597
74547,2815
74549,118
74552,980
74553,1382
74554,1917
74555,671
74556,257
74557,539
74558,383
74560,435
74561,1950
74562,724
74563,1910
74565,446
74567,79
74569,584
74570,1358
74571,3285
74572,803
74574,1109
74576,209
74577,259
74578,5668
74601,18916
74604,12189
74630,890
74631,6689
74632,553
74633,557
74636,189
74637,1510
74640,327
74641,552
74643,512
74644,597
74646,289
74647,3534
74650,608
74651,849
74652,793
74653,3710
74701,27497
74720,401
74721,0
74722,141
74723,1302
74724,132
74726,2065
74727,2168
74728,10977
74729,2668
74730,5807
74731,1646
74733,3069
74734,858
74735,2027
74736,947
74737,27
74738,375
74740,1959
74741,810
74743,8075
74745,9720
74747,313
74748,572
74750,170
74753,0
74754,541
74755,186
74756,754
74759,1024
74760,108
74761,72
74764,3582
74766,1100
74801,21967
74804,23227
74820,31943
74824,1482
74825,1788
74826,1177
74827,330
74829,1678
74830,148
74831,743
74832,930
74833,574
74834,7952
74836,164
74837,153
74839,662
74840,1827
74842,187
74843,324
74844,332
74845,383
74848,8020
74849,2727
74850,247
74851,11489
74852,1598
74854,2038
74855,4249
74856,842
74857,9931
74859,5671
74860,1664
74864,4833
74865,1894
74866,74
74867,595
74868,12543
74869,536
74871,2349
74872,2901
74873,10924
74875,945
74878,1778
74880,1840
74881,5297
74883,2226
74884,5474
74901,1976
74902,4423
74930,1774
74931,1012
74932,2527
74935,166
74936,1330
74937,5220
74939,1289
74940,2504
74941,2482
74942,145
74943,94
74944,1116
74945,165
74946,33
74947,115
74948,12382
74949,214
74951,1508
74953,12406
74954,5105
74955,13864
74956,1882
74957,834
74959,6375
74960,11971
74962,4398
74963,689
74964,2241
74965,4793
74966,3456
75001,16872
75002,75057
75006,47807
75007,54646
75009,34260
75010,33326
75013,49796
75019,44917
75020,24835
75021,9173
75022,26090
75023,49229
75024,45652
75025,53202
75028,49094
75032,39865
75033,52795
75034,53818
75035,89682
75036,33496
75038,32755
75039,24164
75040,64606
75041,32943
75042,38112
75043,63152
75044,47529
75048,30993
75050,44889
75051,40884
75052,97278
75054,18388
75056,69628
75057,17958
75058,3625
75060,47591
75061,56013
75062,52116
75063,45849
75065,13657
75067,66913
75068,72710
75069,40032
75070,64078
75071,72964
75072,55087
75074,53831
75075,38135
75076,7989
75077,42950
75078,53011
75080,52569
75081,36544
75082,29618
75087,44326
75088,28075
75089,35619
75090,26594
75092,28342
75093,47954
75094,24200
75098,69325
75101,963
75102,1583
75103,16824
75104,49228
75105,216
75109,5344
75110,31552
75114,9333
75115,56211
75116,19954
75117,5109
75119,31866
75124,5981
75125,7873
75126,84799
75127,1576
75132,0
75134,19045
75135,11326
75137,19729
75140,8469
75141,5703
75142,22822
75143,14709
75144,3581
75146,25097
75147,9177
75148,5842
75149,58262
75150,62738
75152,5321
75153,647
75154,52516
75155,2951
75156,16333
75157,227
75158,6025
75159,23456
75160,28206
75161,8011
75163,2443
75164,885
75165,53513
75166,6989
75167,13904
75169,16029
75172,5806
75173,10664
75180,26455
75181,29788
75182,8336
75189,48739
75201,18345
75202,2892
75203,15775
75204,34666
75205,26572
75206,38909
75207,8287
75208,29367
75209,14211
75210,7722
75211,73534
75212,28259
75214,34274
75215,18895
75216,55894
75217,85028
75218,22544
75219,23934
75220,40239
75223,11994
75224,35105
75225,22237
75226,5199
75227,58319
75228,67714
75229,33656
75230,27763
75231,38370
75232,32972
75233,14867
75234,32961
75235,19637
75236,18963
75237,18260
75238,33199
75240,25290
75241,33840
75243,63481
75244,13389
75246,2286
75247,627
75248,38459
75249,16447
75251,3525
75252,28618
75253,24395
75254,25050
75261,0
75270,0
75287,53959
75390,0
75401,22669
75402,20098
75407,34171
75409,27131
75410,4556
75411,1090
75412,488
75413,118
75414,3719
75415,289
75416,2873
75417,2162
75418,15155
75420,1041
75421,850
75422,3229
75423,3104
75424,3790
75426,4351
75428,11531
75429,0
75431,2069
75432,3049
75433,3359
75434,6
75435,1045
75436,2454
75437,1023
75438,1262
75439,1087
75440,7846
75441,82
75442,10805
75446,3814
75447,1028
75448,1127
75449,868
75450,404
75451,1156
75452,5024
75453,3430
75454,22990
75455,26903
75457,6175
75459,6554
75460,23426
75462,12372
75468,1085
75469,372
75470,213
75471,1483
75472,3951
75473,3674
75474,17671
75475,203
75476,1111
75477,846
75478,927
75479,2284
75480,1661
75481,487
75482,26483
75486,2774
75487,1437
75488,1244
75489,803
75490,3196
75491,5471
75492,250
75493,629
75494,11470
75495,11120
75496,2893
75497,3669
75501,34866
75503,26372
75550,561
75551,10341
75554,1883
75555,1630
75556,1184
75558,2126
75559,5528
75560,962
75561,5014
75562,23
75563,4033
75564,35
75565,248
75566,886
75567,3660
75568,2677
75569,3523
75570,11391
75571,2653
75572,3130
75573,263
75574,1227
75601,15780
75602,20671
75603,6061
75604,31924
75605,35417
75630,2452
75631,2483
75633,13271
75638,5212
75639,2536
75640,6142
75641,83
75642,86
75643,2300
75644,12774
75645,10400
75647,13299
75650,10703
75651,1871
75652,15290
75654,12164
75656,4507
75657,7503
75658,31
75659,37
75661,2360
75662,25034
75667,1413
75668,2094
75669,1034
75670,18670
75671,0
75672,16509
75680,0
75681,2248
75682,678
75683,3413
75684,8040
75686,14195
75687,0
75689,98
75691,4130
75692,5563
75693,5935
75694,0
75701,36344
75702,27927
75703,46039
75704,8913
75705,1704
75706,9560
75707,17532
75708,9732
75709,6015
75711,156
75750,3132
75751,18644
75752,7536
75754,7841
75755,5244
75756,4414
75757,14328
75758,9945
75759,278
75760,2396
75762,15704
75763,6259
75764,202
75765,8734
75766,25850
75770,2523
75771,21238
75773,14230
75778,3152
75779,62
75780,373
75782,120
75783,8263
75784,531
75785,10705
75788,48
75789,9095
75790,3915
75791,15786
75792,3898
75801,17531
75803,21770
75831,4881
75833,3550
75835,12439
75838,209
75839,6796
75840,6994
75844,4770
75845,2473
75846,2741
75847,1328
75848,64
75849,62
75850,1239
75851,4336
75852,3323
75853,999
75855,2635
75856,65
75858,57
75859,2337
75860,6624
75861,1381
75862,9968
75865,0
75884,2697
75886,2456
75901,28234
75903,64
75904,34462
75925,3657
75926,1389
75928,899
75929,1498
75930,2330
75931,2323
75932,1291
75933,1418
75934,105
75935,12621
75936,717
75937,1313
75938,2846
75939,4725
75941,8461
75942,0
75943,1144
75944,771
75946,4170
75948,5238
75949,9138
75951,15144
75954,3607
75956,6982
75959,1025
75960,1304
75961,15183
75962,3159
75964,20470
75965,18243
75966,4994
75968,1818
75969,4479
75972,5708
75973,2453
75974,2592
75975,3671
75976,912
75977,547
75979,11273
75980,2539
76001,38913
76002,35265
76005,7102
76006,23446
76008,25165
76009,22803
76010,54978
76011,22752
76012,27991
76013,35715
76014,32818
76015,18135
76016,31280
76017,47074
76018,26834
76020,34602
76021,35354
76022,13760
76023,7534
76028,81549
76031,18920
76033,29538
76034,26103
76035,2656
76036,36044
76039,39855
76040,31677
76041,755
76043,6858
76044,9196
76048,27000
76049,31506
76050,7282
76051,50618
76052,34249
76053,32323
76054,11744
76055,3577
76058,22276
76059,5586
76060,9444
76061,22
76063,82625
76064,2513
76065,47438
76066,5865
76067,21080
76070,1164
76071,5159
76073,7648
76077,1001
76078,10828
76082,24880
76084,14097
76085,12357
76086,23328
76087,36822
76088,15290
76092,31520
76093,4198
76102,11895
76103,15975
76104,20443
76105,22228
76106,35946
76107,30994
76108,45537
76109,26006
76110,33441
76111,20989
76112,44514
76114,27357
76115,19655
76116,49856
76117,32950
76118,17991
76119,52974
76120,21102
76123,42957
76126,27689
76127,1729
76129,1641
76131,56322
76132,26927
76133,53958
76134,29949
76135,19445
76137,60352
76140,33321
76148,23367
76155,6533
76164,13457
76177,25012
76179,80090
76180,38371
76182,30242
76201,31143
76203,1085
76205,18978
76207,19862
76208,30025
76209,27982
76210,47610
76225,3487
76226,43587
76227,62127
76228,1263
76230,10536
76233,3711
76234,21418
76238,657
76239,1341
76240,29419
76241,0
76244,76728
76245,1814
76247,21726
76248,40936
76249,10637
76250,881
76251,708
76252,2947
76253,232
76255,6053
76258,8444
76259,6596
76261,221
76262,43620
76263,35
76264,997
76265,1566
76266,18155
76267,113
76268,243
76270,1826
76271,1859
76272,5335
76273,11229
76301,15479
76302,11932
76305,4941
76306,13963
76308,21896
76309,13395
76310,19029
76311,6362
76351,1256
76354,11990
76357,525
76360,2699
76363,137
76364,268
76365,4842
76366,2074
76367,14367
76370,429
76371,1675
76372,1053
76373,181
76374,4073
76377,464
76379,672
76380,3509
76384,12069
76388,248
76389,1739
76401,31375
76402,750
76424,8629
76426,11632
76427,1001
76429,330
76430,2395
76431,4494
76432,1459
76433,2178
76435,726
76436,115
76437,5882
76439,0
76442,7372
76443,1999
76444,4081
76445,222
76446,8131
76448,5100
76449,2113
76450,12999
76452,142
76453,1440
76454,1320
76455,784
76457,4244
76458,6240
76459,77
76460,469
76462,5167
76463,577
76464,477
76466,564
76469,9
76470,3218
76471,1484
76472,1725
76474,494
76475,997
76476,4144
76481,96
76483,822
76484,879
76486,1123
76487,4133
76490,41
76491,743
76501,17752
76502,52669
76504,26166
76511,2702
76513,45928
76518,1031
76519,782
76520,8426
76522,42118
76523,354
76524,3668
76525,1289
76527,4918
76528,18935
76530,2598
76531,4703
76534,2675
76537,16272
76538,882
76539,9415
76541,19011
76542,53892
76543,34457
76544,28191
76548,33729
76549,56038
76550,13675
76554,2344
76556,1692
76557,5644
76559,7197
76561,996
76565,0
76566,370
76567,9032
76569,2761
76570,2339
76571,9000
76573,0
76574,20242
76577,3128
76578,1762
76579,5448
76596,1060
76597,3005
76598,491
76599,1980
76621,1104
76622,1447
76623,186
76624,2660
76626,1036
76627,1736
76628,50
76629,2053
76630,1589
76631,455
76632,1350
76633,6268
76634,7537
76635,1392
76636,1748
76637,440
76638,3671
76639,2153
76640,3089
76641,2487
76642,6363
76643,16432
76645,11494
76648,2777
76649,813
76650,55
76651,3984
76652,1044
76653,1067
76654,175
76655,10603
76656,2391
76657,12760
76660,572
76661,7602
76664,3231
76665,2771
76666,261
76667,10494
76670,1963
76671,2093
76673,1196
76676,344
76678,102
76679,1433
76680,130
76681,674
76682,3661
76685,28
76686,341
76687,1830
76689,4564
76690,1214
76691,6661
76692,9853
76693,2153
76701,1871
76704,7018
76705,31616
76706,41627
76707,15879
76708,27790
76710,23329
76711,9676
76712,29118
76798,2883
76801,25146
76802,5415
76820,104
76821,4670
76823,2785
76824,0
76825,6454
76827,731
76828,168
76831,0
76832,544
76834,4981
76836,25
76837,1926
76841,262
76842,297
76844,3284
76845,168
76848,60
76849,3584
76852,278
76853,1618
76854,345
76856,3532
76857,2024
76858,212
76859,1641
76861,2177
76862,158
76864,798
76865,206
76866,1111
76869,0
76870,65
76871,728
76872,754
76873,120
76874,0
76875,404
76877,4111
76878,1585
76880,0
76882,313
76884,121
76885,142
76887,87
76888,150
76890,803
76901,31831
76902,0
76903,29947
76904,36954
76905,14456
76908,1322
76909,405
76930,81
76932,3232
76933,1435
76934,1471
76935,1696
76936,2369
76937,280
76939,0
76940,71
76941,1158
76943,2651
76945,1689
76950,3352
76951,1468
76953,33
76955,80
76957,49
76958,213
77002,21015
77003,10164
77004,35997
77005,28874
77006,24892
77007,47808
77008,41645
77009,35769
77010,718
77011,14940
77012,16286
77013,18259
77014,36119
77015,58415
77016,29841
77017,29640
77018,31031
77019,23708
77020,23686
77021,26153
77022,25805
77023,24281
77024,38288
77025,29715
77026,21981
77027,20317
77028,19109
77029,16154
77030,13380
77031,15179
77032,12403
77033,29154
77034,36456
77035,36019
77036,71770
77037,19004
77038,32637
77039,27862
77040,50977
77041,33349
77042,38721
77043,29048
77044,58347
77045,33563
77046,1793
77047,34987
77048,21151
77049,40418
77050,6566
77051,19795
77053,30198
77054,28272
77055,45435
77056,22877
77057,46569
77058,17850
77059,18767
77060,45340
77061,24004
77062,25523
77063,42690
77064,49591
77065,38926
77066,39311
77067,30491
77068,13189
77069,20608
77070,58229
77071,27056
77072,57108
77073,46084
77074,38660
77075,40626
77076,31222
77077,60098
77078,14247
77079,37276
77080,47638
77081,50129
77082,59412
77083,73230
77084,110217
77085,16513
77086,28653
77087,34347
77088,57047
77089,57741
77090,40110
77091,28728
77092,36938
77093,46407
77094,10395
77095,69767
77096,35032
77098,17210
77099,50064
77204,4579
77301,37769
77302,21546
77303,28854
77304,44225
77306,18086
77316,34694
77318,20792
77320,38152
77326,275
77327,42685
77328,17208
77331,7556
77334,197
77335,2468
77336,14342
77338,48031
77339,44538
77340,37517
77341,0
77342,0
77345,27917
77346,79538
77350,347
77351,37143
77354,44900
77355,32847
77356,32583
77357,37592
77358,5087
77359,683
77360,6223
77362,8017
77363,3468
77364,2178
77365,46418
77367,446
77368,0
77369,738
77371,7800
77372,14367
77373,69739
77374,244
77375,72311
77376,570
77377,41680
77378,17629
77379,85190
77380,31369
77381,36139
77382,38986
77384,26781
77385,28156
77386,69980
77388,53425
77389,45701
77396,61735
77401,17213
77406,69918
77407,88319
77412,6
77414,24334
77415,63
77417,3920
77418,10171
77419,609
77420,2236
77422,14547
77423,18767
77426,2007
77428,151
77429,96334
77430,1664
77431,250
77432,0
77433,116550
77434,3970
77435,4812
77436,28
77437,18238
77440,45
77441,41324
77442,1123
77443,0
77444,911
77445,16142
77446,5780
77447,25231
77448,171
77449,130028
77450,71906
77451,515
77453,91
77454,178
77455,1629
77456,1394
77457,353
77458,0
77459,84221
77460,76
77461,12365
77464,407
77465,7681
77466,220
77467,80
77468,0
77469,69826
77470,414
77471,45325
77473,49
77474,15146
77475,431
77476,423
77477,33752
77478,23182
77479,92221
77480,7626
77481,78
77482,2050
77483,257
77484,14348
77485,4378
77486,7195
77488,14548
77489,39292
77493,71484
77494,140157
77498,52806
77502,36371
77503,23866
77504,25779
77505,23174
77506,35114
77507,567
77510,14155
77511,51892
77514,5480
77515,34088
77517,5529
77518,9541
77519,716
77520,36355
77521,69038
77523,30186
77530,31527
77531,16406
77532,33780
77533,1016
77534,3403
77535,39504
77536,33174
77538,917
77539,49375
77541,16996
77545,26236
77546,54789
77547,9217
77550,23489
77551,21696
77554,10414
77555,2
77560,1238
77561,36
77562,8914
77563,9955
77564,1806
77565,6943
77566,30246
77568,23083
77571,38543
77573,98109
77575,16613
77577,1562
77578,30210
77580,0
77581,51332
77582,135
77583,52747
77584,91065
77585,1112
77586,23807
77587,16033
77590,31642
77591,18294
77597,623
77598,26110
77611,10112
77612,9101
77613,692
77614,330
77615,252
77616,860
77617,44
77619,16976
77622,1818
77623,585
77624,573
77625,9049
77627,22357
77629,435
77630,28983
77632,22976
77640,17167
77642,38358
77650,2322
77651,13664
77655,330
77656,17525
77657,22258
77659,5650
77660,1151
77661,102
77662,25041
77663,584
77664,2474
77665,7511
77701,12381
77702,3121
77703,11004
77705,38259
77706,30393
77707,18323
77708,12065
77713,15541
77801,15461
77802,25762
77803,31525
77807,13227
77808,15797
77830,3238
77831,3676
77833,29498
77835,2569
77836,12670
77837,1030
77840,54864
77843,8259
77845,76764
77852,16
77853,884
77855,165
77856,5515
77857,1078
77859,7532
77861,3065
77863,482
77864,7640
77865,1510
77866,0
77867,206
77868,18416
77871,3058
77872,2026
77873,1383
77875,0
77876,34
77878,1113
77879,4611
77880,2517
77882,0
77901,39854
77904,30061
77905,16599
77950,178
77951,1930
77954,11424
77957,9069
77960,0
77961,58
77962,3491
77963,5191
77964,8204
77968,2605
77969,84
77970,217
77971,744
77973,0
77974,695
77975,1780
77976,16
77977,539
77978,304
77979,16488
77982,620
77983,2529
77984,4800
77986,0
77987,253
77988,281
77990,590
77991,440
77993,370
77994,424
77995,10365
78001,0
78002,7035
78003,9967
78004,547
78005,1573
78006,44560
78007,196
78008,234
78009,9151
78010,3635
78011,1757
78012,328
78013,4809
78014,5002
78015,24867
78016,11670
78017,5551
78019,1836
78021,165
78022,4682
78023,28462
78024,1401
78025,4999
78026,7031
78027,318
78028,41206
78029,0
78039,1862
78040,35709
78041,46550
78043,45760
78044,220
78045,67333
78046,72951
78050,529
78052,6389
78055,1753
78056,2526
78057,881
78058,985
78059,7061
78061,10500
78062,0
78063,10778
78064,16365
78065,11695
78066,259
78067,629
78069,7038
78070,20200
78071,3576
78072,403
78073,10088
78074,0
78075,252
78076,13123
78101,7267
78102,27455
78104,21
78107,254
78108,49784
78109,63067
78111,0
78112,9769
78113,3026
78114,24283
78116,226
78117,661
78118,4676
78119,7270
78121,16120
78122,338
78123,2127
78124,6157
78125,32
78130,104009
78132,40953
78133,21959
78140,3474
78141,868
78142,0
78143,0
78144,47
78145,64
78146,752
78147,1532
78148,22187
78150,0
78151,1378
78152,4521
78154,41907
78155,55600
78159,623
78160,4885
78161,579
78162,331
78163,19141
78164,2927
78201,41981
78202,10224
78203,5200
78204,11983
78205,1538
78207,55474
78208,3861
78209,43400
78210,34940
78211,30857
78212,27437
78213,40526
78214,22118
78215,3506
78216,41180
78217,34055
78218,39428
78219,17924
78220,19423
78221,42178
78222,26476
78223,58983
78224,22232
78225,13104
78226,6554
78227,44035
78228,56165
78229,35664
78230,41387
78231,9744
78232,36636
78233,48911
78234,7149
78235,2304
78236,7635
78237,37379
78238,26032
78239,28609
78240,57921
78242,36168
78243,232
78244,38092
78245,96015
78247,51933
78248,14488
78249,63439
78250,57323
78251,59435
78252,21790
78253,69282
78254,77893
78255,17379
78256,13453
78257,10992
78258,52448
78259,29826
78260,38023
78261,26657
78263,4253
78264,11841
78266,7338
78330,351
78332,27042
78336,12424
78338,36
78339,465
78340,455
78341,1550
78342,399
78343,4345
78344,295
78347,186
78349,438
78351,483
78352,54
78353,476
78355,6772
78357,2624
78358,478
78359,2154
78360,0
78361,4727
78362,10816
78363,28920
78368,9464
78369,211
78370,5353
78371,101
78372,5383
78373,3348
78374,20408
78375,2754
78376,105
78377,3421
78379,1659
78380,23149
78382,20568
78383,4081
78384,5747
78385,109
78387,9640
78389,1754
78390,6013
78391,77
78393,2063
78401,4344
78402,554
78404,12635
78405,14602
78406,2301
78407,1674
78408,10111
78409,2937
78410,29040
78411,23682
78412,38631
78413,34289
78414,54263
78415,43080
78416,12480
78417,4703
78418,29790
78419,693
78501,58935
78503,22621
78504,63094
78516,34370
78520,64740
78521,87380
78526,60012
78535,425
78536,371
78537,51426
78538,11982
78539,37168
78540,0
78541,51710
78542,89401
78543,8400
78545,392
78547,306
78548,1341
78549,609
78550,53335
78552,42332
78557,14498
78558,722
78559,12169
78560,4635
78561,1457
78562,3211
78563,92
78564,89
78565,20
78566,25110
78567,323
78569,4342
78570,34348
78572,78024
78573,44809
78574,62456
78575,4575
78576,15484
78577,80540
78578,10016
78579,2039
78580,12964
78582,44741
78583,5236
78584,18464
78585,0
78586,50964
78588,289
78589,40231
78590,428
78591,158
78592,677
78593,5455
78594,1206
78595,6118
78596,39518
78597,2935
78598,245
78599,35454
78602,38190
78605,7573
78606,7272
78607,118
78608,428
78609,1983
78610,48319
78611,14560
78612,19799
78613,89956
78614,262
78615,1637
78616,10683
78617,30756
78618,346
78619,6693
78620,22860
78621,30411
78622,331
78623,1645
78624,23741
78626,48072
78628,50822
78629,12740
78631,3465
78632,1245
78633,29309
78634,46413
78635,92
78636,4134
78638,2135
78639,8719
78640,77531
78641,99865
78642,26434
78643,7088
78644,22348
78645,15256
78648,7863
78650,2409
78652,5287
78653,41291
78654,20650
78655,3730
78656,2847
78657,7591
78658,94
78659,2660
78660,124834
78661,835
78662,3015
78663,503
78664,62060
78665,66171
78666,88583
78669,12592
78670,130
78671,413
78672,570
78674,108
78675,102
78676,15822
78677,44
78681,56691
78701,11824
78702,25985
78703,23483
78704,50688
78705,33238
78712,201
78717,37262
78719,1796
78721,10997
78722,6767
78723,38129
78724,31103
78725,10746
78726,14506
78727,29958
78728,26777
78729,30460
78730,9142
78731,27507
78732,21087
78733,9029
78734,22145
78735,20996
78736,9651
78737,27023
78738,31019
78739,20659
78741,45951
78742,847
78744,50986
78745,61219
78746,28256
78747,22180
78748,55631
78749,34562
78750,29277
78751,16961
78752,23317
78753,56920
78754,32690
78756,9197
78757,23856
78758,49617
78759,43182
78801,21607
78802,0
78827,663
78828,0
78829,1028
78830,597
78832,3157
78833,1219
78834,6971
78836,155
78837,128
78838,125
78839,7091
78840,47256
78841,0
78842,0
78843,307
78850,779
78851,44
78852,57434
78860,0
78861,14008
78870,1070
78871,32
78872,1287
78873,1472
78877,648
78879,184
78880,1194
78881,1283
78883,208
78884,1171
78885,23
78886,286
78931,185
78932,576
78933,1395
78934,6731
78935,734
78938,270
78940,2188
78941,3619
78942,10136
78943,886
78944,720
78945,10394
78946,1117
78947,5044
78948,567
78949,760
78950,2300
78951,0
78953,1089
78954,1173
78956,5243
78957,10543
78959,1157
78962,5236
78963,605
79001,168
79002,15
79003,177
79005,1536
79007,13889
79008,0
79009,1795
79010,616
79011,176
79012,0
79013,3048
79014,3201
79015,23765
79016,310
79018,367
79019,1671
79021,46
79022,10826
79024,349
79025,0
79027,4858
79029,15411
79031,1156
79032,133
79033,20
79034,418
79035,5391
79036,5007
79039,744
79040,1979
79041,2861
79042,1218
79043,1462
79044,583
79045,18189
79046,514
79051,9
79052,1101
79053,74
79054,660
79056,107
79057,1010
79058,0
79059,726
79061,288
79062,435
79063,665
79064,2099
79065,19378
79066,19
79068,2784
79070,9626
79072,25389
79073,0
79078,184
79079,2222
79080,541
79081,2974
79082,382
79083,1669
79084,1595
79085,0
79086,3219
79087,813
79088,5302
79091,0
79092,1361
79093,110
79094,7
79095,2405
79096,2095
79097,1347
79098,576
79101,2526
79102,9393
79103,11306
79104,6561
79106,26161
79107,36662
79108,11216
79109,43578
79110,16994
79111,1575
79118,28107
79119,24907
79121,6437
79124,12019
79201,6779
79220,225
79223,61
79225,756
79226,2855
79227,1065
79229,243
79230,31
79231,24
79233,90
79234,85
79235,2924
79236,197
79237,503
79239,121
79240,30
79241,2204
79243,26
79244,776
79245,2230
79247,36
79248,1273
79250,980
79251,31
79252,2784
79255,399
79256,290
79257,845
79258,14
79259,27
79261,411
79311,3536
79312,1130
79313,1527
79314,130
79316,10055
79322,1983
79323,7485
79324,72
79325,2277
79326,51
79329,3322
79330,56
79331,11711
79336,15132
79339,6685
79342,249
79343,1233
79344,0
79345,916
79346,1767
79347,7176
79350,296
79351,1044
79353,67
79355,1660
79356,5083
79357,1810
79358,1622
79359,3294
79360,17342
79363,5717
79364,7129
79366,1041
79367,519
79369,43
79370,1363
79371,1396
79372,1359
79373,3087
79376,10
79377,230
79378,289
79379,660
79380,98
79381,1463
79382,10512
79383,38
79401,8741
79402,0
79403,16089
79404,8529
79406,7995
79407,24000
79410,10137
79411,6865
79412,15018
79413,23343
79414,17596
79415,15794
79416,36442
79423,46998
79424,53478
79501,3630
79502,1135
79503,202
79504,2969
79505,266
79506,538
79508,1078
79510,8369
79511,1811
79512,7834
79517,210
79518,104
79519,99
79520,2319
79521,3487
79525,3121
79526,986
79527,219
79528,578
79529,1131
79530,392
79532,1029
79533,475
79534,360
79535,129
79536,5047
79537,54
79538,185
79539,220
79540,52
79541,1550
79543,1091
79544,382
79545,1798
79546,1597
79547,957
79548,104
79549,15233
79553,3089
79556,12532
79560,37
79561,665
79562,5070
79563,964
79565,202
79566,230
79567,2995
79601,28050
79602,27425
79603,23548
79605,28467
79606,29182
79607,3315
79699,113
79701,27131
79703,20419
79705,46653
79706,34281
79707,40010
79713,840
79714,18610
79718,629
79719,198
79720,29936
79721,352
79730,123
79731,4196
79733,371
79734,1779
79735,13357
79738,353
79739,780
79741,177
79742,620
79743,231
79744,1283
79745,6034
79748,232
79749,477
79752,1933
79754,33
79755,67
79756,9485
79758,2016
79759,0
79761,30164
79762,39927
79763,35174
79764,27013
79765,25904
79766,11041
79769,0
79770,0
79772,11987
79776,0
79777,116
79778,1175
79780,52
79781,74
79782,3867
79783,113
79785,22
79788,699
79789,1420
79821,7227
79830,7853
79832,330
79834,331
79835,11440
79836,7711
79837,113
79838,4969
79839,1416
79842,285
79843,2633
79845,3226
79846,71
79847,201
79848,791
79849,14409
79851,1198
79852,641
79853,2686
79854,86
79855,2177
79901,8554
79902,19031
79903,14715
79904,32976
79905,22594
79906,5917
79907,46365
79908,4148
79911,10192
79912,78819
79915,34230
79916,3055
79918,274
79920,28
79922,6800
79924,60364
79925,38621
79927,44444
79928,86599
79930,24123
79932,30786
79934,28861
79935,18720
79936,102991
79938,99621
80002,21270
80003,35976
80004,33700
80005,28459
80007,19078
80010,42439
80011,53695
80012,51052
80013,73248
80014,39496
80015,72316
80016,68268
80017,40584
80018,19072
80019,7900
80020,54201
80021,36555
80022,61452
80023,27143
80024,33
80025,138
80026,32701
80027,34127
80030,15427
80031,35584
80033,26485
80045,1676
80101,423
80102,6690
80103,3215
80104,38479
80105,2182
80106,4455
80107,15102
80108,36730
80109,28400
80110,23825
80111,31561
80112,36816
80113,22976
80116,5132
80117,2756
80118,5632
80120,29725
80121,18029
80122,32195
80123,44549
80124,22555
80125,15630
80126,44882
80127,43494
80128,36712
80129,30223
80130,24719
80131,276
80132,30073
80133,2425
80134,80302
80135,4141
80136,6144
80137,1689
80138,36895
80202,18589
80203,22441
80204,35318
80205,34571
80206,24383
80207,21542
80209,27564
80210,39113
80211,38177
80212,20746
80214,27022
80215,19839
80216,17330
80218,19149
80219,59523
80220,37203
80221,39718
80222,23838
80223,19246
80224,19352
80226,31573
80227,34907
80228,34942
80229,55092
80230,10449
80231,35883
80232,23050
80233,48441
80234,29356
80235,8373
80236,16863
80237,23384
80238,30575
80239,44956
80241,34082
80246,13097
80247,29760
80249,41590
80260,34677
80264,0
80266,0
80290,474
80293,0
80294,0
80301,25007
80302,29569
80303,24996
80304,25383
80305,16291
80310,7692
80401,43811
80403,20732
80419,0
80420,1246
80421,8536
80422,4363
80423,83
80424,9764
80425,243
80426,102
80427,567
80428,720
80430,148
80432,293
80433,8292
80434,32
80435,8715
80436,348
80438,970
80439,24610
80440,3502
80442,2614
80443,3992
80444,1053
80446,4017
